,best_speed
0,0.0328792670253961
1,0.0328792670253961
2,0.0328792670253961
3,0.0328792670253961
4,0.0328792670253961
5,0.0328792670253961
6,0.0328792670253961
7,0.0328792670253961
8,0.0328792670253961
9,0.0328792670253961
10,0.0328792670253961
11,0.0328792670253961
12,0.0328792670253961
13,0.0328792670253961
14,0.0328792670253961
15,0.0328792670253961
16,0.0328792670253961
17,0.0328792670253961
18,0.0328792670253961
19,0.0328792670253961
20,0.0328792670253961
21,0.0328792670253961
22,0.0328792670253961
23,0.0328792670253961
24,0.0328792670253961
25,0.0328792670253961
26,0.0328792670253961
27,0.0328792670253961
28,0.0328792670253961
29,0.0328792670253961
30,0.0328792670253961
31,0.0328792670253961
32,0.0328792670253961
33,0.0328792670253961
34,0.0328792670253961
35,0.0328792670253961
36,0.0328792670253961
37,0.0328792670253961
38,0.0328792670253961
39,0.0328792670253961
40,0.0328792670253961
41,0.0328792670253961
42,0.0328792670253961
43,0.0328792670253961
44,0.0328792670253961
45,0.0328792670253961
46,0.0328792670253961
47,0.0328792670253961
48,0.0328792670253961
49,0.0328792670253961
50,0.0328792670253961
51,0.0328792670253961
52,0.0328792670253961
53,0.0328792670253961
54,0.0328792670253961
55,0.0328792670253961
56,0.04722664456423921
57,0.04722664456423921
58,0.04722664456423921
59,0.04722664456423921
60,0.04722664456423921
61,0.04722664456423921
62,0.04722664456423921
63,0.04760520253101643
64,0.04760520253101643
65,0.04760520253101643
66,0.04760520253101643
67,0.04760520253101643
68,0.04760520253101643
69,0.04760520253101643
70,0.04760520253101643
71,0.04760520253101643
72,0.04760520253101643
73,0.04760520253101643
74,0.04760520253101643
75,0.04760520253101643
76,0.04760520253101643
77,0.04760520253101643
78,0.04760520253101643
79,0.04760520253101643
80,0.04760520253101643
81,0.04760520253101643
82,0.04907151681498962
83,0.04907151681498962
84,0.04907151681498962
85,0.04907151681498962
86,0.04907151681498962
87,0.04907151681498962
88,0.04907151681498962
89,0.04907151681498962
90,0.04907151681498962
91,0.04907151681498962
92,0.04907151681498962
93,0.04907151681498962
94,0.04907151681498962
95,0.04907151681498962
96,0.04907151681498962
97,0.04907151681498962
98,0.04907151681498962
99,0.04907151681498962
100,0.04907151681498962
