,best_speed
0,0.0328792670253961
1,0.0328792670253961
2,0.0328792670253961
3,0.0328792670253961
4,0.03651015332340972
5,0.03651015332340972
6,0.03651015332340972
7,0.03651015332340972
8,0.03651015332340972
9,0.03651015332340972
10,0.03651015332340972
11,0.03651015332340972
12,0.03651015332340972
13,0.03651015332340972
14,0.03651015332340972
15,0.03651015332340972
16,0.03651015332340972
17,0.03651015332340972
18,0.03651015332340972
19,0.03651015332340972
20,0.03651015332340972
21,0.03651015332340972
22,0.03651015332340972
23,0.03651015332340972
24,0.03651015332340972
25,0.03651015332340972
26,0.03651015332340972
27,0.03651015332340972
28,0.03651015332340972
29,0.03651015332340972
30,0.03651015332340972
31,0.03651015332340972
32,0.03651015332340972
33,0.03651015332340972
34,0.03651015332340972
35,0.03651015332340972
36,0.03651015332340972
37,0.03651015332340972
38,0.03651015332340972
39,0.03651015332340972
40,0.03651015332340972
41,0.03651015332340972
42,0.03651015332340972
43,0.03651015332340972
44,0.03651015332340972
45,0.03651015332340972
46,0.03651015332340972
47,0.03651015332340972
48,0.03651015332340972
49,0.03651015332340972
50,0.03651015332340972
51,0.03651015332340972
52,0.03651015332340972
53,0.03651015332340972
54,0.03651015332340972
55,0.03651015332340972
56,0.03651015332340972
57,0.03651015332340972
58,0.03651015332340972
59,0.03651015332340972
60,0.03651015332340972
61,0.03651015332340972
62,0.03651015332340972
63,0.03651015332340972
64,0.03651015332340972
65,0.03651015332340972
66,0.03651015332340972
67,0.03651015332340972
68,0.0378008404180207
69,0.0378008404180207
70,0.0378008404180207
71,0.0378008404180207
72,0.0378008404180207
73,0.0378008404180207
74,0.0378008404180207
75,0.0378008404180207
76,0.0378008404180207
77,0.0378008404180207
78,0.0378008404180207
79,0.0378008404180207
80,0.0378008404180207
81,0.0378008404180207
82,0.0378008404180207
83,0.0378008404180207
84,0.0378008404180207
85,0.0378008404180207
86,0.0378008404180207
87,0.0378008404180207
88,0.0378008404180207
89,0.0378008404180207
90,0.0378008404180207
91,0.0378008404180207
92,0.0378008404180207
93,0.0378008404180207
94,0.0378008404180207
95,0.0378008404180207
96,0.0378008404180207
97,0.0378008404180207
98,0.0378008404180207
99,0.0378008404180207
100,0.0378008404180207
