,best_speed
0,0.0164823208941643
1,0.0164823208941643
2,0.0164823208941643
3,0.0164823208941643
4,0.0164823208941643
5,0.0164823208941643
6,0.017878714080805425
7,0.017878714080805425
8,0.018556080740815016
9,0.01870448090553185
10,0.01870448090553185
11,0.01870448090553185
12,0.01870448090553185
13,0.01870448090553185
14,0.01870448090553185
15,0.01870448090553185
16,0.020818217691673406
17,0.020818217691673406
18,0.02104417985763002
19,0.021589929425816612
20,0.021589929425816612
21,0.022878658033191144
22,0.026639493670643492
23,0.026639493670643492
24,0.02938601371627909
25,0.02938601371627909
26,0.02938601371627909
27,0.02938601371627909
28,0.02938601371627909
29,0.030043236837179743
30,0.030805929778789643
31,0.030805929778789643
32,0.030805929778789643
33,0.030805929778789643
34,0.030805929778789643
35,0.0314291220062626
36,0.0314291220062626
37,0.0314291220062626
38,0.0314291220062626
39,0.0314291220062626
40,0.0314291220062626
41,0.0314291220062626
42,0.0314291220062626
43,0.0314291220062626
44,0.0314291220062626
45,0.0314291220062626
46,0.0314291220062626
47,0.0314291220062626
48,0.0314291220062626
49,0.0314291220062626
50,0.0314291220062626
51,0.0314291220062626
52,0.0314291220062626
53,0.0314291220062626
54,0.0314291220062626
55,0.0314291220062626
56,0.0314291220062626
57,0.0314291220062626
58,0.0314291220062626
59,0.0314291220062626
60,0.0314291220062626
61,0.0314291220062626
62,0.03175876480120711
63,0.03175876480120711
64,0.03175876480120711
65,0.03175876480120711
66,0.033455904901818524
67,0.033455904901818524
68,0.033455904901818524
69,0.033455904901818524
70,0.033455904901818524
71,0.033455904901818524
72,0.034303029640409086
73,0.034303029640409086
74,0.034303029640409086
75,0.034303029640409086
76,0.034303029640409086
77,0.034303029640409086
78,0.034303029640409086
79,0.034303029640409086
80,0.034303029640409086
81,0.034303029640409086
82,0.034303029640409086
83,0.034303029640409086
84,0.034303029640409086
85,0.039979971147332656
86,0.04102689553130694
87,0.04102689553130694
88,0.04102689553130694
89,0.044447828713131986
90,0.044447828713131986
91,0.044447828713131986
92,0.04552140646195483
93,0.04552140646195483
94,0.04552140646195483
95,0.04552140646195483
96,0.04552140646195483
97,0.04552140646195483
98,0.04552140646195483
99,0.04552140646195483
100,0.04552140646195483
