,best_speed
0,0.043746363642809
1,0.043746363642809
2,0.043746363642809
3,0.043746363642809
4,0.043746363642809
5,0.043746363642809
6,0.043746363642809
7,0.043746363642809
8,0.043746363642809
9,0.043746363642809
10,0.043746363642809
11,0.043746363642809
12,0.043746363642809
13,0.043746363642809
14,0.043746363642809
15,0.043746363642809
16,0.043746363642809
17,0.043746363642809
18,0.043746363642809
19,0.043746363642809
20,0.043746363642809
21,0.043746363642809
22,0.043746363642809
23,0.043746363642809
24,0.043746363642809
25,0.043746363642809
26,0.043746363642809
27,0.043746363642809
28,0.043746363642809
29,0.043746363642809
30,0.043746363642809
31,0.043746363642809
32,0.043746363642809
33,0.043746363642809
34,0.043746363642809
35,0.043746363642809
36,0.043746363642809
37,0.043746363642809
38,0.043746363642809
39,0.043746363642809
40,0.043746363642809
41,0.043746363642809
42,0.043746363642809
43,0.043746363642809
44,0.043746363642809
45,0.043746363642809
46,0.043746363642809
47,0.043746363642809
48,0.043746363642809
49,0.043746363642809
50,0.043746363642809
51,0.043746363642809
52,0.043746363642809
53,0.043746363642809
54,0.04465093735256955
55,0.04465093735256955
56,0.04465093735256955
57,0.04465093735256955
58,0.04465093735256955
59,0.04465093735256955
60,0.04465093735256955
61,0.04465093735256955
62,0.04465093735256955
63,0.04465093735256955
64,0.04465093735256955
65,0.04465093735256955
66,0.04465093735256955
67,0.04465093735256955
68,0.04465093735256955
69,0.04465093735256955
70,0.04465093735256955
71,0.04465093735256955
72,0.04465093735256955
73,0.04465093735256955
74,0.04465093735256955
75,0.04465093735256955
76,0.04465093735256955
77,0.04465093735256955
78,0.04465093735256955
79,0.04465093735256955
80,0.04465093735256955
81,0.04465093735256955
82,0.04465093735256955
83,0.04465093735256955
84,0.04465093735256955
85,0.04465093735256955
86,0.04465093735256955
87,0.04465093735256955
88,0.04465093735256955
89,0.04465093735256955
90,0.04465093735256955
91,0.04465093735256955
92,0.04465093735256955
93,0.04465093735256955
94,0.04465093735256955
95,0.04465093735256955
96,0.04465093735256955
97,0.04465093735256955
98,0.04465093735256955
99,0.04465093735256955
100,0.04465093735256955
